timestamp,id,code,name,category_name,price,discount_price,total_stock,warehouse_stock
2026-02-10T21:49:43.607749,42736,30230907,Las Moras Cab Sauvignon 750ml,Cabernet Sauvignon,2990.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,42688,30230786,Casillero Del Diablo Cabernet Sauvignon 750ml,Cabernet Sauvignon,2590.0,,25,"{""H495"": 25}"
2026-02-10T21:49:43.607749,42712,30230841,Faustino Crianza 750ml,Cabernet Sauvignon,3090.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42704,30230840,Faustino VII Cabernet Sauvignon 750ml,Cabernet Sauvignon,2990.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42668,30230754,Bolla Le Poiane Amarone 750ml,Cabernet Sauvignon,6390.0,,14,"{""H495"": 14}"
2026-02-10T21:49:43.607749,42641,30230753,Cune Gran Reserva 750ml,Cabernet Sauvignon,4590.0,,17,"{""H495"": 17}"
2026-02-10T21:49:43.607749,42664,30230750,Cerro Anon Gran Reserva 750ml,Cabernet Sauvignon,4390.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42662,30230755,Dievole Chianti Classico 750ml,Cabernet Sauvignon,4390.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42632,30230763,Lamberti Garda Merlot 750ml,Cabernet Sauvignon,2390.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42601,30230681,Gato Negro Cabernet Sauvignon 750ml,Cabernet Sauvignon,1590.0,,18,"{""H495"": 18}"
2026-02-10T21:49:43.607749,42577,30230626,Baron De Ley Reserva 750ml,Cabernet Sauvignon,3190.0,,13,"{""H495"": 13}"
2026-02-10T21:49:43.607749,42583,30230624,El Coto Crianza 750ml,Cabernet Sauvignon,2690.0,,3,"{""H495"": 3}"
2026-02-10T21:49:43.607749,42667,30230748,"Adobe Merlot Cabernet Syrah Poki 1,5L",Cabernet Sauvignon,5270.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,43004,30230614,Casillero Del Diablo Cabernet Sauvignon 3L,Cabernet Sauvignon,8390.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42730,30230849,Falling Feather Ruby Cabernet 3L,Cabernet Sauvignon,8290.0,,12,"{""H495"": 12}"
2026-02-10T21:49:43.607749,42685,30230781,Tommasi Graticcio Appassionato 3L,Cabernet Sauvignon,9250.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,42683,30230782,Frontera Cabernet Sauvignon 3L,Cabernet Sauvignon,6990.0,,21,"{""H495"": 21}"
2026-02-10T21:49:43.607749,42603,30230653,Drostdy Hof Shiraz Merlot 3L,Cabernet Sauvignon,7290.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42744,30230876,Laurent Miquel Solas Pinot Noir 750ml,Pinot Noir,3190.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42584,30230625,Gérard Bertrand An 940 Pinot Noir 750ml,Pinot Noir,3290.0,,19,"{""H495"": 19}"
2026-02-10T21:49:43.607749,42557,30230622,Trivento Malbec Reserve 750ml,Malbec,2690.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42724,30230846,Finca Las Moras Malbec 750ml,Malbec,2690.0,,19,"{""H495"": 19}"
2026-02-10T21:49:43.607749,42644,30230749,Bousquet Ameri Organic Malbec 750ml,Malbec,5740.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,42581,30230652,Butcher's Cut Premium Malbec 3L,Malbec,7790.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,43042,30233854,Melini Chianti DOCG 750ml,Chianti,2590.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,42748,30230906,Baffo Rosso Chianti Doc 750ml,Chianti,2290.0,,12,"{""H495"": 12}"
2026-02-10T21:49:43.607749,42941,30230778,Gomez Vina Dorana Reserva 750ml,Red Blends,5290.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42675,30230787,Silk & Spice Red Blend 750ml,Red Blends,2590.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,42653,30230762,Lamberti Garda Rosso 750ml,Red Blends,1990.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42650,30230751,Muga Reserva Selection Especial 750ml,Red Blends,5990.0,,17,"{""H495"": 17}"
2026-02-10T21:49:43.607749,43043,30233855,Gomez El Predilecto 750ml,Red Blends,4090.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42943,30230716,Massolino Barolo 2020 750ml,Red Blends,8190.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42942,30230714,Gomez Cruzado Crianza 750ml,Red Blends,3490.0,,14,"{""H495"": 14}"
2026-02-10T21:49:43.607749,42939,30230900,Moulin de La Lagune 750ml,Red Blends,6990.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,42774,30230910,Roda Reserva 750ml,Red Blends,6790.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42751,30230903,Faustino V Reserva 750ml,Red Blends,3690.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42711,30230815,Félix Solís Mucho Mas 750ml,Red Blends,2790.0,,13,"{""H495"": 13}"
2026-02-10T21:49:43.607749,42681,30230785,Tommasi Graticcio Appassionato 750ml,Red Blends,2690.0,,19,"{""H495"": 19}"
2026-02-10T21:49:43.607749,42663,30230752,Muga Reserva 750ml,Red Blends,4690.0,,12,"{""H495"": 12}"
2026-02-10T21:49:43.607749,42654,30230756,Château Lamothe Vincent Héritage 750ml,Red Blends,3190.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,42580,30230650,Apothic Red 3L,Red Blends,8590.0,,15,"{""H495"": 15}"
2026-02-10T21:49:43.607749,42646,30230742,Colpasso Rosso BIO 250ml,Red Blends,1090.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42627,30230736,Cune Crianza 187ml,Red Blends,890.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,43205,30230675,Mamma Piccini Rosso 3L,Boxed Red Wines,7090.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,43015,30230688,Piccanti Rosso Toscana 3L,Boxed Red Wines,8680.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42539,30230580,Fairview Goats do Roam Red Blend 3L,Boxed Red Wines,11390.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,43048,30233864,Rene Mure Crémant Rosé 750ml,All Rosé Wines,4490.0,,3,"{""H495"": 3}"
2026-02-10T21:49:43.607749,42815,30230937,Faustino VII Rose 750ml,All Rosé Wines,2790.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42628,30230747,Kylie Minogue Rose 750ml,All Rosé Wines,2890.0,,13,"{""H495"": 13}"
2026-02-10T21:49:43.607749,42542,30230619,Carlo Rossi California Rosé 750ml,All Rosé Wines,1890.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42998,30230746,"Adobe Rosé Poki 1,5L",All Rosé Wines,4790.0,,27,"{""H495"": 27}"
2026-02-10T21:49:43.607749,43063,30233865,Beaune Bastion 1ER CRU Blanc 750ml,Chardonnay,7590.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42766,30230882,Casa Solís Chardonnay 750ml,Chardonnay,2290.0,,21,"{""H495"": 21}"
2026-02-10T21:49:43.607749,42731,30230896,Finca Las Moras Chardonnay 750ml,Chardonnay,2690.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42690,30230845,Finca Las Moras Chardonnay Barrel Select 750ml,Chardonnay,3190.0,,26,"{""H495"": 26}"
2026-02-10T21:49:43.607749,42643,30230760,Louis Jadot Bourgogne Chardonnay 750ml,Chardonnay,3990.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42771,30230877,Kientz Riesling La Metzig 750ml,Sauvignon Blanc,3400.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42693,30230832,Faustino VII Blanco 750ml,Sauvignon Blanc,1990.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,42635,30230761,Willm Riesling Reserve 750ml,Sauvignon Blanc,2990.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42607,30230656,Montalto Pinot Grigio 3L,Sauvignon Blanc,6990.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42541,30230575,JP. Chenet Medium Sweet 750ml,Sauvignon Blanc,2550.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42531,30230615,Viña Maipo Sauvignon Blanc Chardonnay 750ml,Sauvignon Blanc,1890.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42810,30230943,Barefoot Pinot Grigio 750ml,Sauvignon Blanc,2090.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,42762,30230874,Vicar's choice Sauvignon Blanc 750ml,Sauvignon Blanc,2890.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42758,30230853,Adobe Sauvignon Blanc Reserva 750ml,Sauvignon Blanc,2690.0,,24,"{""H495"": 24}"
2026-02-10T21:49:43.607749,42677,30230790,Tommasi Soave Classico Le Volp 750ml,Sauvignon Blanc,2590.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42684,30230789,Stemmari Pinot Grigio 750ml,Sauvignon Blanc,2590.0,,24,"{""H495"": 24}"
2026-02-10T21:49:43.607749,42694,30230835,Finca Las Moras Sauvignon Blanc 750ml,Sauvignon Blanc,2590.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42626,30230764,Lamberti Garda Chardonnay 750ml,Sauvignon Blanc,2390.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42623,30230627,Montes Chardonnay 750ml,Sauvignon Blanc,2690.0,,24,"{""H495"": 24}"
2026-02-10T21:49:43.607749,42598,30230628,"Petit Chablis ,,Pas Si Petit"" 750ml",Sauvignon Blanc,3950.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,42575,30230630,Yellow Tail Moscato 750ml,Sauvignon Blanc,1590.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42638,30230758,"Adobe Chardonnay Poki 1,5L",Sauvignon Blanc,4890.0,,26,"{""H495"": 26}"
2026-02-10T21:49:43.607749,42687,30230783,Tommasi Pinot Grigio 3L,Sauvignon Blanc,7990.0,,33,"{""H495"": 33}"
2026-02-10T21:49:43.607749,42699,30230784,Frontera Chardonnay 3L,Sauvignon Blanc,6790.0,,4,"{""H495"": 4}"
2026-02-10T21:49:43.607749,42585,30230651,Two Oceans Fresh & Fruity 3L,Sauvignon Blanc,6590.0,,43,"{""H495"": 43}"
2026-02-10T21:49:43.607749,42590,30230682,Lindemans Chardonnay 3L,Sauvignon Blanc,8980.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42621,30230648,Barefoot Pinot Grigio 187ml,Sauvignon Blanc,790.0,,14,"{""H495"": 14}"
2026-02-10T21:49:43.607749,42682,30230788,Van Gogh Riesling 750ml,Riesling,2090.0,,13,"{""H495"": 13}"
2026-02-10T21:49:43.607749,42537,30230605,Tommasi Le Rosse Pinot Grigio 750ml,Pinot Grigio,2790.0,,14,"{""H495"": 14}"
2026-02-10T21:49:43.607749,43021,30230684,Montalto Pinot Grigio 375ml,Pinot Grigio,1590.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42670,30230759,Muga Blanco 750ml,White Blends,2990.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,43200,30230629,El Coto Blanco 750ml,White Blends,2290.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,43064,30230713,Gomez Cruzado Blanco 750ml,White Blends,3190.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,43019,30230765,Lamberti Garda Bianco 750ml,White Blends,2190.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,43005,30202872,Faustino VII White 187ml,White Blends,790.0,,22,"{""H495"": 22}"
2026-02-10T21:49:43.607749,42526,30230613,Van Gogh Riesling 3L,Boxed White Wine,5990.0,,19,"{""H495"": 19}"
2026-02-10T21:49:43.607749,42540,30230579,Fairview Goats do Roam White Blend 3L,Boxed White Wine,11390.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42729,30230878,Lamberti Prosecco 750ml,All Sparkling Wines,2390.0,,32,"{""H495"": 32}"
2026-02-10T21:49:43.607749,42658,30230737,Pizzolato Spumante Rosé 200ml,All Sparkling Wines,1090.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42648,30230744,Champagne Collet Brut 750ml,All Sparkling Wines,7490.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,42594,30230686,Piccini Prosecco 750ml,All Sparkling Wines,2290.0,,30,"{""H495"": 30}"
2026-02-10T21:49:43.607749,43203,30230674,Moet Chandon Brut Imperial 750ml,All Sparkling Wines,7990.0,,12,"{""H495"": 12}"
2026-02-10T21:49:43.607749,43201,30230842,Tosti Prosecco 750ml,All Sparkling Wines,2990.0,,16,"{""H495"": 16}"
2026-02-10T21:49:43.607749,42770,30230899,Tosti Prosecco Rosé vegan 750ml,All Sparkling Wines,2790.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,42737,30230873,Willm Cremant d'Alsace Brut 750ml,All Sparkling Wines,3590.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42713,30230833,Faustino Cava Brut 750ml,All Sparkling Wines,3090.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42692,30230793,Martini Prosecco 750ml,All Sparkling Wines,2290.0,,41,"{""H495"": 41}"
2026-02-10T21:49:43.607749,42528,30230620,Bailly Lapierre Cremant Reserve Brut 750ml,All Sparkling Wines,2990.0,,15,"{""H495"": 15}"
2026-02-10T21:49:43.607749,42723,30230792,Codorniu Clasico Seco 200ml,All Sparkling Wines,790.0,,3,"{""H495"": 3}"
2026-02-10T21:49:43.607749,42679,30230794,Martini Prosecco 200ml,All Sparkling Wines,890.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42672,30230738,Lamberti Prosecco 200ml,All Sparkling Wines,890.0,,46,"{""H495"": 46}"
2026-02-10T21:49:43.607749,42652,30230739,Nicolas Feuillatte Brut Réserve 200ml,All Sparkling Wines,2490.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42606,30230633,Koskenkorva Vodka 500ml,All Vodka,4990.0,,49,"{""H495"": 49}"
2026-02-10T21:49:43.607749,43017,30230699,Brennivín 500ml,All Vodka,6590.0,,14,"{""H495"": 14}"
2026-02-10T21:49:43.607749,42602,30230673,Tindavodki 500ml,All Vodka,4690.0,,14,"{""H495"": 14}"
2026-02-10T21:49:43.607749,42559,30230603,Finlandia Vodka 200ml,All Vodka,2470.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42799,30230932,Grey Goose Vodka 700ml,All Vodka,10690.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42734,30230893,Reyka Vodka 700ml,All Vodka,8690.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42674,30230775,Helix Vodka 700ml,All Vodka,6990.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42600,30230703,Smirnoff Red 700ml,All Vodka,7990.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,42545,30230577,Absolut Vodka 700ml,All Vodka,7790.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42797,30230931,Absolut Vodka 1L,All Vodka,10790.0,,18,"{""H495"": 18}"
2026-02-10T21:49:43.607749,42572,30230582,Smirnoff Red 1L,All Vodka,11290.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42759,30230883,Fireball Cinnamon Whisky 700ml,All Whiskey,5790.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42749,30230890,Tullamore Dew 700ml,All Whiskey,9490.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42592,30230632,Camus V.S.O.P. 500ml,All Whiskey,8790.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42796,30230940,Tullamore Dew 500ml,All Whiskey,6290.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,42591,30230631,Scottish Leader Original Blended Whisky 500ml,All Whiskey,6290.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42529,30230602,Jameson 500ml,All Whiskey,6590.0,,17,"{""H495"": 17}"
2026-02-10T21:49:43.607749,43207,30230836,Monkey Shoulder 700ml,All Whiskey,13190.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,42738,30230864,Jim Beam White 700ml,All Whiskey,8790.0,,13,"{""H495"": 13}"
2026-02-10T21:49:43.607749,42548,30230599,Beefeater 500ml,All Gin,5790.0,,4,"{""H495"": 4}"
2026-02-10T21:49:43.607749,43013,30230672,Tanqueray London Dry 700ml,All Gin,8790.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,43011,30230891,Hendricks Gin 700ml,All Gin,10690.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42996,30230702,Gordons Gin 700ml,All Gin,7590.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42746,30230856,Martin Miller's Gin 700ml,All Gin,9990.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42753,30230865,Roku Gin 700ml,All Gin,9990.0,,14,"{""H495"": 14}"
2026-02-10T21:49:43.607749,42552,30230604,Bombay Gin 700ml,All Gin,8590.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,43026,30230592,Sma Sure Sour Strawberry 500ml,All Liqueurs,4090.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,42726,30230861,Remy Martin VSOP 700ml,All Liqueurs,11790.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,43206,30230679,Disaronno Amaretto 500ml,All Liqueurs,5490.0,,3,"{""H495"": 3}"
2026-02-10T21:49:43.607749,43049,30233859,Shoot Crazy Crocodile 500ml,All Liqueurs,3790.0,,18,"{""H495"": 18}"
2026-02-10T21:49:43.607749,42999,30230590,Sma Gronne Lakkrís 500ml,All Liqueurs,3890.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42992,30230637,Opal Saltlakkrís 500ml,All Liqueurs,4290.0,,19,"{""H495"": 19}"
2026-02-10T21:49:43.607749,42745,30230892,Luxardo Limoncello 500ml,All Liqueurs,4890.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42689,30230773,Opal Rauður 500ml,All Liqueurs,3590.0,,26,"{""H495"": 26}"
2026-02-10T21:49:43.607749,42582,30230685,Bailey's Original 500ml,All Liqueurs,4390.0,,20,"{""H495"": 20}"
2026-02-10T21:49:43.607749,42560,30230591,Sma Sure Bubble Fizz 500ml,All Liqueurs,3490.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,43051,30233856,Brennivín Jólin 2025 700ml,All Liqueurs,13190.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42995,30230578,Aperol Aperitivo 700ml,All Liqueurs,4190.0,,12,"{""H495"": 12}"
2026-02-10T21:49:43.607749,42777,30230926,Poli Elisir Sambuca 700ml,All Liqueurs,12490.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,42725,30230889,Aalborg Jubilæums Akvavit 700ml,All Liqueurs,8490.0,,22,"{""H495"": 22}"
2026-02-10T21:49:43.607749,42527,30230573,Bailey's Original 700ml,All Liqueurs,4990.0,,21,"{""H495"": 21}"
2026-02-10T21:49:43.607749,43052,30233857,Gajol Grænn Granatepla 1L,All Liqueurs,7090.0,,3,"{""H495"": 3}"
2026-02-10T21:49:43.607749,42997,30230826,Aperol Aperitivo 1L,All Liqueurs,6590.0,,12,"{""H495"": 12}"
2026-02-10T21:49:43.607749,42993,30230701,Campari 1L,All Liqueurs,9690.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42634,30230711,Jagermeister 350ml,All Liqueurs,3890.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42697,30230774,Jagermeister Miniature 9x20ml,All Liqueurs,3180.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42547,30230600,Hot N' Sweet 100ml,All Liqueurs,1090.0,,15,"{""H495"": 15}"
2026-02-10T21:49:43.607749,42798,30230988,Bacardi Razz 700ml,All Rum,6990.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42562,30230595,Malibu 500ml,All Rum,3990.0,,17,"{""H495"": 17}"
2026-02-10T21:49:43.607749,42587,30230640,Planteray Pineapple Rum 700ml,All Rum,11490.0,,3,"{""H495"": 3}"
2026-02-10T21:49:43.607749,42617,30230644,Planteray Barbados Grande Reserve Rum 700ml,All Rum,10690.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,43351,30234369,818 Blanco 750ml,All Tequila,12818.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,43352,30234370,818 Reposado 750ml,All Tequila,13818.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,43353,30234371,818 Añejo 750ml,All Tequila,15818.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,43204,30230700,Don Julio Blanco 700ml,All Tequila,12990.0,,4,"{""H495"": 4}"
2026-02-10T21:49:43.607749,43047,30233858,Los Tres Toños Reposado Tequila,All Tequila,12090.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42994,30230888,JOSE CUERVO Especial 700ml,All Tequila,10190.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42563,30230597,Patrón Silver Tequila 700ml,All Tequila,11890.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,43025,30230991,Kopparberg Strawberry Pineapple 4x330ml,All Ciders,1990.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,42550,30230571,Eldgos Crisp Apple 6x330ml,All Ciders,3090.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42779,30230981,Breezer Passionfruit Mango 4x275ml,All Mixed Drinks,1990.0,,18,"{""H495"": 18}"
2026-02-10T21:49:43.607749,42788,30230983,Breezer Pineapple 4x275ml,All Mixed Drinks,1990.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,42613,30230663,Eldgos Flamingo 6x330ml,All Mixed Drinks,2790.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,42536,30226425,VES 6x330ml,All Mixed Drinks,2990.0,,35,"{""H495"": 35}"
2026-02-10T21:49:43.607749,43053,30226418,LoV 6x330ml,All Mixed Drinks,2990.0,,15,"{""H495"": 15}"
2026-02-10T21:49:43.607749,42618,30230654,PRN 6x330ml,All Mixed Drinks,3040.0,,15,"{""H495"": 15}"
2026-02-10T21:49:43.607749,42604,30230655,Bagl 6x330ml,All Mixed Drinks,2890.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42596,30230665,Eldgos Mangó Tangó 6x330ml,All Mixed Drinks,2790.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,42820,30230990,Breezer Lemon 4x275ml,All Mixed Drinks,1990.0,,4,"{""H495"": 4}"
2026-02-10T21:49:43.607749,42818,30230984,Breezer Strawberry 4x275ml,All Mixed Drinks,1990.0,,38,"{""H495"": 38}"
2026-02-10T21:49:43.607749,42808,30230985,Breezer Mango 4x275ml,All Mixed Drinks,1990.0,,53,"{""H495"": 53}"
2026-02-10T21:49:43.607749,42793,30230982,Breezer Lime 4x275ml,All Mixed Drinks,1990.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42775,30230976,Bombay Sapphire Gin & Tonic 4x250ml,All Mixed Drinks,2590.0,,4,"{""H495"": 4}"
2026-02-10T21:49:43.607749,42786,30230980,Bacardi Razz & Up 4x250ml,All Mixed Drinks,2090.0,,11,"{""H495"": 11}"
2026-02-10T21:49:43.607749,42570,30230588,BuzzBallz Choc Tease 200ml,All Mixed Drinks,1290.0,,20,"{""H495"": 20}"
2026-02-10T21:49:43.607749,42555,30230587,BuzzBallz Tequila 'Rita 200ml,All Mixed Drinks,1290.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42544,30230586,BuzzBallz Chili Mango 200ml,All Mixed Drinks,1290.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,42673,30230719,BARA Jarðaber & Límóna 6x330ml,All Seltzers,2890.0,,4,"{""H495"": 4}"
2026-02-10T21:49:43.607749,42651,30230717,BARA Maracuja & Lime 6x330ml,All Seltzers,2890.0,,7,"{""H495"": 7}"
2026-02-10T21:49:43.607749,42630,30230718,BARA Hindber & Sítróna 6x330ml,All Seltzers,2890.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,43199,30230978,White Claw Natural Lime 4x330ml,All Seltzers,2490.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,42795,30230977,White Claw Raspberry 4x330ml,All Seltzers,2490.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,43009,30223240,Víking Gylltur Áfengislaus 6x330ml,All 0% Beer,1190.0,,3,"{""H495"": 3}"
2026-02-10T21:49:43.607749,43033,30230966,Lussory Premium Rosé Óáfengt 750ml,All 0% Wine,2790.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,43000,30190384,"Torres Sangre de Toro hvítt 0,0% 700ml",All 0% Wine,1090.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,42794,30230965,Lussory Rosé Freyðivín Óáfengt 750ml,All 0% Wine,2790.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,42812,30230972,Monday Gin Óáfengt 750ml,All Other 0% Alcohols,10410.0,,1,"{""H495"": 1}"
2026-02-10T21:49:43.607749,43002,30230971,Monday Mezcal Óáfengt 750ml,All Other 0% Alcohols,10490.0,,6,"{""H495"": 6}"
2026-02-10T21:49:43.607749,43088,30204250,LOOP Smooth Mint 3,LOOP,990.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,43082,30204253,LOOP Licorice Fusion 3,LOOP,990.0,,69,"{""H495"": 69}"
2026-02-10T21:49:43.607749,43073,30213188,LOOP Red Chili Melon 3,LOOP,990.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,43072,30202703,LOOP Jalapeno Lime 4,LOOP,990.0,,3,"{""H495"": 3}"
2026-02-10T21:49:43.607749,43071,30202706,LOOP Habanero Mint 4,LOOP,990.0,,4,"{""H495"": 4}"
2026-02-10T21:49:43.607749,43083,30206940,LOOP Mini Jalapeno Lime 2,LOOP,990.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,43087,30218467,ACE X Cool Mint Cosmic 5,ACE,1090.0,,2,"{""H495"": 2}"
2026-02-10T21:49:43.607749,43081,30208165,ACE X Cool Mint 5,ACE,1090.0,,9,"{""H495"": 9}"
2026-02-10T21:49:43.607749,43086,30192468,VELO Crispy Peppermint 3,VELO,990.0,,5,"{""H495"": 5}"
2026-02-10T21:49:43.607749,43077,30192469,VELO Salty Liquorice 3,VELO,990.0,,14,"{""H495"": 14}"
2026-02-10T21:49:43.607749,43076,30192467,VELO Freezing Peppermint 4,VELO,990.0,,8,"{""H495"": 8}"
2026-02-10T21:49:43.607749,43078,30192470,VELO Smooth Spearmint 2,VELO,790.0,,4,"{""H495"": 4}"
2026-02-10T21:49:43.607749,43075,30192756,VELO Tropical Mango 2,VELO,790.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,43089,30217760,VELO MINI Purple Grape 2,VELO,990.0,,10,"{""H495"": 10}"
2026-02-10T21:49:43.607749,42515,30222022,BLYS 800 Fresh Mint,BLYS,970.0,,8,"{""H495"": 8}"
